"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","PrescriptionIndex"
2020-06-06,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"United States","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"United States","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"United States","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"United States","Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"United States","Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0
